Gearóid na Gaisce	1	17		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3654/1290862567001_a05865a5-1e29-46e0-b566-f173be44629e.vtt?pubId=1290862567001&videoId=5631877399001
Dinosaur Train	2	26		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1613/1290862567001_e09abc90-b48f-4624-a59e-91983d346d9a.vtt?pubId=1290862567001&videoId=5661223255001
Dinosaur Train	2	25		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/539/1290862567001_547a3464-5d2a-4498-9ebf-01a5a2ea25fe.vtt?pubId=1290862567001&videoId=5661159624001
Dinosaur Train	2	32		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3899/1290862567001_3318204d-a33b-4927-ab5c-9d30a564771f.vtt?pubId=1290862567001&videoId=5654796333001
Dinosaur Train	2	31		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3381/1290862567001_fce50a22-e38a-4f9c-9cfa-128a20ce4367.vtt?pubId=1290862567001&videoId=5653954611001
Dinosaur Train	2	30		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1862/1290862567001_300d19c0-cbb0-432c-b408-4762b03bee05.vtt?pubId=1290862567001&videoId=5650035233001
Dinosaur Train	2	29		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3231/1290862567001_bff35e02-7e74-43dc-9bef-ea6ed100e6d1.vtt?pubId=1290862567001&videoId=5646162828001
Dinosaur Train	2	28		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2793/1290862567001_c3d27380-5887-4e8f-845b-48e49ed2918b.vtt?pubId=1290862567001&videoId=5639267789001
Dinosaur Train	2	22		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2271/1290862567001_09ea0c06-08d6-4796-bf59-5a882e57937a.vtt?pubId=1290862567001&videoId=5638177424001
Dinosaur Train	2	21		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1430/1290862567001_794163b0-24e1-4b76-9707-3a83a0024693.vtt?pubId=1290862567001&videoId=5633167861001
Dinosaur Train	2	20		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/118/1290862567001_4b0a9ac4-bb94-449e-bfa0-dc43a162355e.vtt?pubId=1290862567001&videoId=5631919945001
Cat a' Hata	1	44		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1430/1290862567001_9a3f7c29-5b55-4226-9f55-b5a3f070d910.vtt?pubId=1290862567001&videoId=5614058570001
Cat a' Hata	1	43		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1942/1290862567001_0ffac0ca-aed5-4bcb-b8e3-8cf9f1095da4.vtt?pubId=1290862567001&videoId=5614050934001
Cat a' Hata	1	46		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2022/1290862567001_0bd0cb8b-0e77-42c8-b669-0227a0740da8.vtt?pubId=1290862567001&videoId=5614417596001
Cat a' Hata	1	47		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1190/1290862567001_97518431-0afd-469b-a612-1e1cb823ab70.vtt?pubId=1290862567001&videoId=5616087916001
WAC	1	50		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/1941/1290862567001_7aab8c27-6c5c-4e91-93a8-2fc0b124245d.vtt?pubId=1290862567001&videoId=5664283638001
WAC	1	49		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1365/1290862567001_ee8f8662-4be2-4923-afb1-ac21458cf8c4.vtt?pubId=1290862567001&videoId=5661130310001
WAC	1	48		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/835/1290862567001_824ce962-bf4f-4271-8e7c-2559203b8a3b.vtt?pubId=1290862567001&videoId=5653928032001
WAC	1	47		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/373/1290862567001_9689cbd8-ffee-4777-969d-0744b3196ca9.vtt?pubId=1290862567001&videoId=5653812279001
WAC	1	46		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/641/1290862567001_8d573756-73c2-4b08-a029-cfeb904582bc.vtt?pubId=1290862567001&videoId=5646162216001
WAC	1	45		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2049/1290862567001_4c550058-6299-4e03-9fd3-f341a6dfcd6f.vtt?pubId=1290862567001&videoId=5646046096001
WAC	1	44		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2897/1290862567001_f0126f4a-5911-4e02-85d4-9483713bfd64.vtt?pubId=1290862567001&videoId=5638160958001
WAC	1	43		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/551/1290862567001_81cfe5de-cd3a-44c7-8288-10b0003abb03.vtt?pubId=1290862567001&videoId=5464465742001
Cat a' Hata	1	14		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3025/1290862567001_f2586f13-3298-46fb-94d2-94aa4cc8eb88.vtt?pubId=1290862567001&videoId=5575081884001
Cat a' Hata	1	13		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1847/1290862567001_5de2cc36-96eb-4fe7-9fb6-1d5fb7c418eb.vtt?pubId=1290862567001&videoId=5575074305001
Garfield	4	4		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/732/1290862567001_a173a6c1-ae4b-4b1e-922b-3a4fdb152d0f.vtt?pubId=1290862567001&videoId=5454441643001
Garfield	4	5		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/653/1290862567001_82918fad-5ab0-47da-9775-b2fb9ed1cbfd.vtt?pubId=1290862567001&videoId=5454628065001
Garfield	4	7		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2041/1290862567001_6fec94d4-a02f-4a11-b0e5-5e974289d482.vtt?pubId=1290862567001&videoId=5541829502001
Garfield	4	6		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1929/1290862567001_2b8d52b3-7419-486e-8ecd-a4964d57d593.vtt?pubId=1290862567001&videoId=5541774304001
Olivia	1	3		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3049/1290862567001_3b90657a-2fef-4af1-a879-b0e328a738f7.vtt?pubId=1290862567001&videoId=5508735835001
Olivia	1	4		
Garfield	4	8		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3209/1290862567001_92b23c88-64ff-4668-b502-4a171a81992e.vtt?pubId=1290862567001&videoId=5542813388001
Garfield	4	15		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1668/1290862567001_a515b74b-3dec-48ec-9309-0693c33ac060.vtt?pubId=1290862567001&videoId=5556292914001
Olivia	1	12		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2225/1290862567001_d2990f85-754f-4a81-a1e5-61f177b65b1b.vtt?pubId=1290862567001&videoId=5532265335001
Olivia	1	11		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2175/1290862567001_250c4cb9-a1e3-4d09-ad4b-9a176aebb7cd.vtt?pubId=1290862567001&videoId=5532176117001
Garfield	4	14		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3485/1290862567001_d5195aca-5c9e-47ae-a8b0-f6daee4d24e9.vtt?pubId=1290862567001&videoId=5551683717001
Olivia	1	10		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3259/1290862567001_3bdbaf26-48ba-4815-8a5d-be3dd5721223.vtt?pubId=1290862567001&videoId=5526010784001
Cat a' Hata	1	41		https://tgfour-a.akamaihd.net/pd/1290862567001/201712/3248/1290862567001_3258efe3-1c2a-4279-89eb-c5331c730581.vtt?pubId=1290862567001&videoId=5606967189001
Cat a' Hata	1	42		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/48/1290862567001_9588472d-113f-447b-b763-f9a478d66991.vtt?pubId=1290862567001&videoId=5606967177001
Gearóid na Gaisce	1	22		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2354/1290862567001_7e72fc43-2698-43d5-a4cc-e6d4aca9bf7e.vtt?pubId=1290862567001&videoId=5650041418001
WAC	1	46		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/641/1290862567001_8d573756-73c2-4b08-a029-cfeb904582bc.vtt?pubId=1290862567001&videoId=5646162216001
Gearóid na Gaisce	1	21		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2423/1290862567001_c9b8c365-3ae4-43d9-8e43-a8f9a26db529.vtt?pubId=1290862567001&videoId=5646138455001
WAC	1	45		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2049/1290862567001_4c550058-6299-4e03-9fd3-f341a6dfcd6f.vtt?pubId=1290862567001&videoId=5646046096001
Garfield	4	13		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3741/1290862567001_35b0e0db-04e6-4962-a952-ef86ef036733.vtt?pubId=1290862567001&videoId=5551528313001
Olivia	1	9		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3843/1290862567001_a739eaf2-1782-4e09-aba0-c0eb035003cf.vtt?pubId=1290862567001&videoId=5526006245001
Garfield	4	12		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/963/1290862567001_0cf39596-e14b-4090-8f31-0179c175b69c.vtt?pubId=1290862567001&videoId=5549462465001
Cat a' Hata	1	28		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1498/1290862567001_8eff1dc3-a91b-4254-94e7-ea60a9fb3ce5.vtt?pubId=1290862567001&videoId=5596732566001
Cat a' Hata	1	27		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3594/1290862567001_a18edb18-e8b0-4b27-b5ab-2aafb2cacdf4.vtt?pubId=1290862567001&videoId=5596769524001
Olivia	1	8		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1635/1290862567001_e02b1fb9-f311-428e-905f-d0cf97896a46.vtt?pubId=1290862567001&videoId=5525877013001
Garfield	4	11		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/2765/1290862567001_99b4d29b-2267-4227-96bf-aeef1d451165.vtt?pubId=1290862567001&videoId=5549268379001
Olivia	1	7		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1661/1290862567001_a02e8ffb-6b27-4ded-ad05-10d2dcf5c29e.vtt?pubId=1290862567001&videoId=5525876977001
Garfield	4	10		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/1298/1290862567001_aa3fb608-786f-4065-9efc-b5ed5b4469db.vtt?pubId=1290862567001&videoId=5548022371001
Olivia	1	6		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/189/1290862567001_cca334d6-969b-4034-a40a-34e5992464d6.vtt?pubId=1290862567001&videoId=5517479764001
Garfield	4	9		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/122/1290862567001_a88f1399-4851-427d-9b52-832fe19f35a8.vtt?pubId=1290862567001&videoId=5547098930001
Olivia	1	5		https://tgfour-a.akamaihd.net/pd/1290862567001/201711/3133/1290862567001_bb17baaa-e2c8-4109-bbf5-1f42ab11d559.vtt?pubId=1290862567001&videoId=5517474592001
