b'uathúil	bˠ uˑə ˈ h uː lʲ
n-uathúil	n̻ˠ uˑə ˈ h uː lʲ
b'ubh	ˈ bˠ u vˠ
n-ubh	ˈ n̻ˠ u vˠ
m'ubh	ˈ mˠ u vˠ
d'ubh	ˈ d̪ˠ u vˠ
t-úcaire	ˈ t̪ˠ uː k ə ɾʲ ə
b'úcaire	ˈ bˠ uː k ə ɾʲ ə
n-úcaire	ˈ n̻ˠ uː k ə ɾʲ ə
m'úcaire	ˈ mˠ uː k ə ɾʲ ə
d'úcaire	ˈ d̪ˠ uː k ə ɾʲ ə
t-ucht	ˈ t̪ˠ u x t̪ˠ
b'ucht	ˈ bˠ u x t̪ˠ
n-ucht	ˈ n̻ˠ u x t̪ˠ
m'ucht	ˈ mˠ u x t̪ˠ
d'ucht	ˈ d̪ˠ u x t̪ˠ
t-uchtach	t̪ˠ u x ˈ t̪ˠ a x
b'uchtach	bˠ u x ˈ t̪ˠ a x
n-uchtach	n̻ˠ u x ˈ t̪ˠ a x
m'uchtach	mˠ u x ˈ t̪ˠ a x
d'uchtach	d̪ˠ u x ˈ t̪ˠ a x
b'uchtaigh	ˈ bˠ u x t̪ˠ i ɟ
n-uchtaigh	ˈ n̻ˠ u x t̪ˠ i ɟ
m'uchtaigh	ˈ mˠ u x t̪ˠ i ɟ
d'uchtaigh	ˈ d̪ˠ u x t̪ˠ i ɟ
b'uchtóg	bˠ u x ˈ t̪ˠ oː ɡ
n-uchtóg	n̻ˠ u x ˈ t̪ˠ oː ɡ
m'uchtóg	mˠ u x ˈ t̪ˠ oː ɡ
d'uchtóg	d̪ˠ u x ˈ t̪ˠ oː ɡ
t-uchtú	t̪ˠ u x ˈ t̪ˠ uː
b'uchtú	bˠ u x ˈ t̪ˠ uː
n-uchtú	n̻ˠ u x ˈ t̪ˠ uː
m'uchtú	mˠ u x ˈ t̪ˠ uː
d'uchtú	d̪ˠ u x ˈ t̪ˠ uː
b'Úcráin	bˠ uː ˈ k ɾˠ aː nʲ
nÚcráin	n̻ˠ uː ˈ k ɾˠ aː nʲ
m'Úcráin	mˠ uː ˈ k ɾˠ aː nʲ
d'Úcráin	d̪ˠ uː ˈ k ɾˠ aː nʲ
t-úd	ˈ t̪ˠ uː d̪ˠ
b'úd	ˈ bˠ uː d̪ˠ
n-úd	ˈ n̻ˠ uː d̪ˠ
m'úd	ˈ mˠ uː d̪ˠ
d'úd	ˈ d̪ˠ uː d̪ˠ
t-údar	ˈ t̪ˠ uː d̪ˠ ə ɾˠ
b'údar	ˈ bˠ uː d̪ˠ ə ɾˠ
n-údar	ˈ n̻ˠ uː d̪ˠ ə ɾˠ
m'údar	ˈ mˠ uː d̪ˠ ə ɾˠ
d'údar	ˈ d̪ˠ uː d̪ˠ ə ɾˠ
t-údarás	ˈ t̪ˠ uː d̪ˠ ə ɾˠ aː sˠ
b'údarás	ˈ bˠ uː d̪ˠ ə ɾˠ aː sˠ
n-údarás	ˈ n̻ˠ uː d̪ˠ ə ɾˠ aː sˠ
m'údarás	ˈ mˠ uː d̪ˠ ə ɾˠ aː sˠ
d'údarás	ˈ d̪ˠ uː d̪ˠ ə ɾˠ aː sˠ
tÚdarás	ˈ t̪ˠ uː d̪ˠ ə ɾˠ aː sˠ
b'Údarás	ˈ bˠ uː d̪ˠ ə ɾˠ aː sˠ
nÚdarás	ˈ n̻ˠ uː d̪ˠ ə ɾˠ aː sˠ
m'Údarás	ˈ mˠ uː d̪ˠ ə ɾˠ aː sˠ
d'Údarás	ˈ d̪ˠ uː d̪ˠ ə ɾˠ aː sˠ
t-ugach	t̪ˠ u ˈ ɡ a x
b'ugach	bˠ u ˈ ɡ a x
n-ugach	n̻ˠ u ˈ ɡ a x
m'ugach	mˠ u ˈ ɡ a x
d'ugach	d̪ˠ u ˈ ɡ a x
tUganda	ˈ t̪ˠ u ɡ ə n̻ˠ d̪ˠ ə
b'Uganda	ˈ bˠ u ɡ ə n̻ˠ d̪ˠ ə
nUganda	ˈ n̻ˠ u ɡ ə n̻ˠ d̪ˠ ə
m'Uganda	ˈ mˠ u ɡ ə n̻ˠ d̪ˠ ə
d'Uganda	ˈ d̪ˠ u ɡ ə n̻ˠ d̪ˠ ə
tUgandach	ˈ t̪ˠ u ɡ ə n̻ˠ d̪ˠ ə x
b'Ugandach	ˈ bˠ u ɡ ə n̻ˠ d̪ˠ ə x
nUgandach	ˈ n̻ˠ u ɡ ə n̻ˠ d̪ˠ ə x
m'Ugandach	ˈ mˠ u ɡ ə n̻ˠ d̪ˠ ə x
d'Ugandach	ˈ d̪ˠ u ɡ ə n̻ˠ d̪ˠ ə x
b'uile	ˈ bˠ i lʲ ə
n-uile	ˈ n̻ˠ i lʲ ə
m'uile	ˈ mˠ i lʲ ə
d'uile	ˈ d̪ˠ i lʲ ə
b'uilíoch	bˠ i ˈ lʲ iˑə x
n-uilíoch	n̻ˠ i ˈ lʲ iˑə x
b'uilleach	bˠ i ˈ lʲ a x
n-uilleach	n̻ˠ i ˈ lʲ a x
b'uillinn	ˈ bˠ i lʲ ə nʲ
n-uillinn	ˈ n̻ˠ i lʲ ə nʲ
m'uillinn	ˈ mˠ i lʲ ə nʲ
d'uillinn	ˈ d̪ˠ i lʲ ə nʲ
b'uimhir	ˈ bˠ iː ə ɾʲ
n-uimhir	ˈ n̻ˠ iː ə ɾʲ
m'uimhir	ˈ mˠ iː ə ɾʲ
d'uimhir	ˈ d̪ˠ iː ə ɾʲ
t-uimhirphláta	ˈ t̪ˠ i vʲ ə ɾʲ ˈ fˠ lˠ aː t̪ˠ ə
b'uimhirphláta	ˈ bˠ i vʲ ə ɾʲ ˈ fˠ lˠ aː t̪ˠ ə
n-uimhirphláta	ˈ n̻ˠ i vʲ ə ɾʲ ˈ fˠ lˠ aː t̪ˠ ə
m'uimhirphláta	ˈ mˠ i vʲ ə ɾʲ ˈ fˠ lˠ aː t̪ˠ ə
d'uimhirphláta	ˈ d̪ˠ i vʲ ə ɾʲ ˈ fˠ lˠ aː t̪ˠ ə
n-uimhrigh	ˈ n̻ˠ iː ɾʲ i ɟ
d'uimhrigh	ˈ d̪ˠ iː ɾʲ i ɟ
b'uimhríocht	bˠ iː ˈ ɾʲ iˑə x t̪ˠ
n-uimhríocht	n̻ˠ iː ˈ ɾʲ iˑə x t̪ˠ
m'uimhríocht	mˠ iː ˈ ɾʲ iˑə x t̪ˠ
d'uimhríocht	d̪ˠ iː ˈ ɾʲ iˑə x t̪ˠ
b'uimhríochta	bˠ iː ˈ ɾʲ iˑə x t̪ˠ ə
n-uimhríochta	n̻ˠ iː ˈ ɾʲ iˑə x t̪ˠ ə
m'uimhríochta	mˠ iː ˈ ɾʲ iˑə x t̪ˠ ə
d'uimhríochta	d̪ˠ iː ˈ ɾʲ iˑə x t̪ˠ ə
b'uimhríochtúil	bˠ iː ˈ ɾʲ iˑə x t̪ˠ uː lʲ
n-uimhríochtúil	n̻ˠ iː ˈ ɾʲ iˑə x t̪ˠ uː lʲ
b'uimhrithe	ˈ bˠ iː ɾʲ ə h ə
n-uimhrithe	ˈ n̻ˠ iː ɾʲ ə h ə
m'uimhrithe	ˈ mˠ iː ɾʲ ə h ə
d'uimhrithe	ˈ d̪ˠ iː ɾʲ ə h ə
t-úinéir	t̪ˠ uː ˈ nʲ eː ɾʲ
b'úinéir	bˠ uː ˈ nʲ eː ɾʲ
n-úinéir	n̻ˠ uː ˈ nʲ eː ɾʲ
m'úinéir	mˠ uː ˈ nʲ eː ɾʲ
d'úinéir	d̪ˠ uː ˈ nʲ eː ɾʲ
b'úir	ˈ bˠ uː ɾʲ
n-úir	ˈ n̻ˠ uː ɾʲ
m'úir	ˈ mˠ uː ɾʲ
d'úir	ˈ d̪ˠ uː ɾʲ
b'uireasa	ˈ bˠ i ɾʲ ə sˠ ə
n-uireasa	ˈ n̻ˠ i ɾʲ ə sˠ ə
m'uireasa	ˈ mˠ i ɾʲ ə sˠ ə
d'uireasa	ˈ d̪ˠ i ɾʲ ə sˠ ə
b'úiríneach	bˠ uː ˈ ɾʲ iː nʲ ə x
n-úiríneach	n̻ˠ uː ˈ ɾʲ iː nʲ ə x
b'uirlis	ˈ bˠ uː ɾʲ lʲ ə ʃ
n-uirlis	ˈ n̻ˠ uː ɾʲ lʲ ə ʃ
m'uirlis	ˈ mˠ uː ɾʲ lʲ ə ʃ
d'uirlis	ˈ d̪ˠ uː ɾʲ lʲ ə ʃ
b'uirlise	ˈ bˠ i ɾʲ lʲ ə ʃ ə
n-uirlise	ˈ n̻ˠ i ɾʲ lʲ ə ʃ ə
m'uirlise	ˈ mˠ i ɾʲ lʲ ə ʃ ə
d'uirlise	ˈ d̪ˠ i ɾʲ lʲ ə ʃ ə
b'uirlisí	bˠ ˌ uː ɾʲ lʲ ə ˈ ʃ iː
n-uirlisí	n̻ˠ ˌ uː ɾʲ lʲ ə ˈ ʃ iː
m'uirlisí	mˠ ˌ uː ɾʲ lʲ ə ˈ ʃ iː
d'uirlisí	d̪ˠ ˌ uː ɾʲ lʲ ə ˈ ʃ iː
b'úis	ˈ bˠ uː ʃ
n-úis	ˈ n̻ˠ uː ʃ
m'úis	ˈ mˠ uː ʃ
d'úis	ˈ d̪ˠ uː ʃ
t-uisce	ˈ t̪ˠ i ʃ c ə
b'uisce	ˈ bˠ i ʃ c ə
n-uisce	ˈ n̻ˠ i ʃ c ə
m'uisce	ˈ mˠ i ʃ c ə
d'uisce	ˈ d̪ˠ i ʃ c ə
t-uisceadán	t̪ˠ ˌ i ʃ c ə ˈ d̪ˠ aː nˠ
b'uisceadán	bˠ ˌ i ʃ c ə ˈ d̪ˠ aː nˠ
n-uisceadán	n̻ˠ ˌ i ʃ c ə ˈ d̪ˠ aː nˠ
m'uisceadán	mˠ ˌ i ʃ c ə ˈ d̪ˠ aː nˠ
d'uisceadán	d̪ˠ ˌ i ʃ c ə ˈ d̪ˠ aː nˠ
t-uiscebhealach	ˈ t̪ˠ i ʃ c ə vʲ ə ˈ lˠ a x
b'uiscebhealach	ˈ bˠ i ʃ c ə vʲ ə ˈ lˠ a x
n-uiscebhealach	ˈ n̻ˠ i ʃ c ə vʲ ə ˈ lˠ a x
m'uiscebhealach	ˈ mˠ i ʃ c ə vʲ ə ˈ lˠ a x
d'uiscebhealach	ˈ d̪ˠ i ʃ c ə vʲ ə ˈ lˠ a x
t-uiscedhath	ˈ t̪ˠ i ʃ c ə ˈ ɣ a
b'uiscedhath	ˈ bˠ i ʃ c ə ˈ ɣ a
n-uiscedhath	ˈ n̻ˠ i ʃ c ə ˈ ɣ a
m'uiscedhath	ˈ mˠ i ʃ c ə ˈ ɣ a
d'uiscedhath	ˈ d̪ˠ i ʃ c ə ˈ ɣ a
b'uiscedhatha	ˈ bˠ i ʃ c ə ˈ ɣ a h ə
n-uiscedhatha	ˈ n̻ˠ i ʃ c ə ˈ ɣ a h ə
m'uiscedhatha	ˈ mˠ i ʃ c ə ˈ ɣ a h ə
d'uiscedhatha	ˈ d̪ˠ i ʃ c ə ˈ ɣ a h ə
b'uisce-sciáil	ˈ bˠ i ʃ c ə ʃ c i ˈ aː lʲ
n-uisce-sciáil	ˈ n̻ˠ i ʃ c ə ʃ c i ˈ aː lʲ
m'uisce-sciáil	ˈ mˠ i ʃ c ə ʃ c i ˈ aː lʲ
d'uisce-sciáil	ˈ d̪ˠ i ʃ c ə ʃ c i ˈ aː lʲ
b'uiscí	bˠ i ʃ ˈ c iː
n-uiscí	n̻ˠ i ʃ ˈ c iː
m'uiscí	mˠ i ʃ ˈ c iː
d'uiscí	d̪ˠ i ʃ ˈ c iː
n-uiscigh	ˈ n̻ˠ i ʃ c i ɟ
d'uiscigh	ˈ d̪ˠ i ʃ c i ɟ
t-uisciú	t̪ˠ i ʃ ˈ c uː
b'uisciú	bˠ i ʃ ˈ c uː
n-uisciú	n̻ˠ i ʃ ˈ c uː
m'uisciú	mˠ i ʃ ˈ c uː
d'uisciú	d̪ˠ i ʃ ˈ c uː
b'uisinn	ˈ bˠ i ʃ ə nʲ
n-uisinn	ˈ n̻ˠ i ʃ ə nʲ
m'uisinn	ˈ mˠ i ʃ ə nʲ
d'uisinn	ˈ d̪ˠ i ʃ ə nʲ
b'Uladh	ˈ bˠ u lˠ ə
nUladh	ˈ n̻ˠ u lˠ ə
m'Uladh	ˈ mˠ u lˠ ə
d'Uladh	ˈ d̪ˠ u lˠ ə
b'Ulaidh	ˈ bˠ u lˠ ə
nUlaidh	ˈ n̻ˠ u lˠ ə
m'Ulaidh	ˈ mˠ u lˠ ə
d'Ulaidh	ˈ d̪ˠ u lˠ ə
t-úll	ˈ t̪ˠ uː lˠ
b'úll	ˈ bˠ uː lˠ
n-úll	ˈ n̻ˠ uː lˠ
m'úll	ˈ mˠ uː lˠ
d'úll	ˈ d̪ˠ uː lˠ
b'ullamh	ˈ bˠ u lˠ ə vˠ
n-ullamh	ˈ n̻ˠ u lˠ ə vˠ
n-ullmhaigh	ˈ n̻ˠ u lˠ vˠ i ɟ
d'ullmhaigh	ˈ d̪ˠ u lˠ vˠ i ɟ
b'ultrafhuaim	bˠ ˌ u lˠ t̪ˠ ɾ̥ˠ ə ˈ uˑə mʲ
n-ultrafhuaim	n̻ˠ ˌ u lˠ t̪ˠ ɾ̥ˠ ə ˈ uˑə mʲ
m'ultrafhuaim	mˠ ˌ u lˠ t̪ˠ ɾ̥ˠ ə ˈ uˑə mʲ
d'ultrafhuaim	d̪ˠ ˌ u lˠ t̪ˠ ɾ̥ˠ ə ˈ uˑə mʲ
b'ultrafhuaime	bˠ ˌ u lˠ t̪ˠ ɾ̥ˠ ə ˈ uˑə mʲ ə
n-ultrafhuaime	n̻ˠ ˌ u lˠ t̪ˠ ɾ̥ˠ ə ˈ uˑə mʲ ə
m'ultrafhuaime	mˠ ˌ u lˠ t̪ˠ ɾ̥ˠ ə ˈ uˑə mʲ ə
d'ultrafhuaime	d̪ˠ ˌ u lˠ t̪ˠ ɾ̥ˠ ə ˈ uˑə mʲ ə
b'ultraivialait	bˠ ˌ u lˠ t̪ˠ ɾ̥ˠ ə ˈ vʲ iˑə lˠ ə tʲ
n-ultraivialait	n̻ˠ ˌ u lˠ t̪ˠ ɾ̥ˠ ə ˈ vʲ iˑə lˠ ə tʲ
t-umar	ˈ t̪ˠ u mˠ ə ɾˠ
b'umar	ˈ bˠ u mˠ ə ɾˠ
n-umar	ˈ n̻ˠ u mˠ ə ɾˠ
m'umar	ˈ mˠ u mˠ ə ɾˠ
d'umar	ˈ d̪ˠ u mˠ ə ɾˠ
t-umha	ˈ t̪ˠ uː ə
b'umha	ˈ bˠ uː ə
n-umha	ˈ n̻ˠ uː ə
m'umha	ˈ mˠ uː ə
d'umha	ˈ d̪ˠ uː ə
b'umhal	ˈ bˠ uː lˠ
n-umhal	ˈ n̻ˠ uː lˠ
n-umhlaigh	ˈ n̻ˠ u vˠ lˠ i ɟ
d'umhlaigh	ˈ d̪ˠ u vˠ lˠ i ɟ
t-umhlú	t̪ˠ u ˈ vˠ lˠ uː
b'umhlú	bˠ u ˈ vˠ lˠ uː
n-umhlú	n̻ˠ u ˈ vˠ lˠ uː
m'umhlú	mˠ u ˈ vˠ lˠ uː
d'umhlú	d̪ˠ u ˈ vˠ lˠ uː
t-uncail	ˈ t̪ˠ uː ŋ k ə lʲ
b'uncail	ˈ bˠ uː ŋ k ə lʲ
n-uncail	ˈ n̻ˠ uː ŋ k ə lʲ
m'uncail	ˈ mˠ uː ŋ k ə lʲ
d'uncail	ˈ d̪ˠ uː ŋ k ə lʲ
b'únfairt	ˈ bˠ uː nˠ fˠ ə ɾˠ tʲ
n-únfairt	ˈ n̻ˠ uː nˠ fˠ ə ɾˠ tʲ
m'únfairt	ˈ mˠ uː nˠ fˠ ə ɾˠ tʲ
d'únfairt	ˈ d̪ˠ uː nˠ fˠ ə ɾˠ tʲ
t-ungadh	ˈ t̪ˠ u ŋ ə
b'ungadh	ˈ bˠ u ŋ ə
n-ungadh	ˈ n̻ˠ u ŋ ə
m'ungadh	ˈ mˠ u ŋ ə
d'ungadh	ˈ d̪ˠ u ŋ ə
b'Ungáir	bˠ u ˈ ŋ aː ɾʲ
nUngáir	n̻ˠ u ˈ ŋ aː ɾʲ
m'Ungáir	mˠ u ˈ ŋ aː ɾʲ
d'Ungáir	d̪ˠ u ˈ ŋ aː ɾʲ
tUngárach	t̪ˠ u ˈ ŋ aː ɾˠ ə x
b'Ungárach	bˠ u ˈ ŋ aː ɾˠ ə x
nUngárach	n̻ˠ u ˈ ŋ aː ɾˠ ə x
m'Ungárach	mˠ u ˈ ŋ aː ɾˠ ə x
d'Ungárach	d̪ˠ u ˈ ŋ aː ɾˠ ə x
t-úr	ˈ t̪ˠ uː ɾˠ
b'úr	ˈ bˠ uː ɾˠ
n-úr	ˈ n̻ˠ uː ɾˠ
m'úr	ˈ mˠ uː ɾˠ
d'úr	ˈ d̪ˠ uː ɾˠ
tUragua	t̪ˠ ˌ u ɾˠ ə ˈ ɡ uˑə
b'Uragua	bˠ ˌ u ɾˠ ə ˈ ɡ uˑə
nUragua	n̻ˠ ˌ u ɾˠ ə ˈ ɡ uˑə
m'Uragua	mˠ ˌ u ɾˠ ə ˈ ɡ uˑə
d'Uragua	d̪ˠ ˌ u ɾˠ ə ˈ ɡ uˑə
t-úráiniam	ˈ t̪ˠ uː ɾˠ aː ˈ nʲ iˑə mˠ
b'úráiniam	ˈ bˠ uː ɾˠ aː ˈ nʲ iˑə mˠ
n-úráiniam	ˈ n̻ˠ uː ɾˠ aː ˈ nʲ iˑə mˠ
m'úráiniam	ˈ mˠ uː ɾˠ aː ˈ nʲ iˑə mˠ
d'úráiniam	ˈ d̪ˠ uː ɾˠ aː ˈ nʲ iˑə mˠ
t-urchar	ˈ t̪ˠ o ɾˠ ə x ə ɾˠ
b'urchar	ˈ bˠ o ɾˠ ə x ə ɾˠ
n-urchar	ˈ n̻ˠ o ɾˠ ə x ə ɾˠ
m'urchar	ˈ mˠ o ɾˠ ə x ə ɾˠ
d'urchar	ˈ d̪ˠ o ɾˠ ə x ə ɾˠ
b'urchóid	bˠ ˌ u ɾˠ ə ˈ x oː dʲ
n-urchóid	n̻ˠ ˌ u ɾˠ ə ˈ x oː dʲ
m'urchóid	mˠ ˌ u ɾˠ ə ˈ x oː dʲ
d'urchóid	d̪ˠ ˌ u ɾˠ ə ˈ x oː dʲ
t-urchóideach	t̪ˠ ˌ u ɾˠ ə ˈ x oː dʲ ə x
b'urchóideach	bˠ ˌ u ɾˠ ə ˈ x oː dʲ ə x
n-urchóideach	n̻ˠ ˌ u ɾˠ ə ˈ x oː dʲ ə x
m'urchóideach	mˠ ˌ u ɾˠ ə ˈ x oː dʲ ə x
d'urchóideach	d̪ˠ ˌ u ɾˠ ə ˈ x oː dʲ ə x
t-urgharda	ˈ t̪ˠ u ɾˠ ə ɡ h ə ɾˠ d̪ˠ ə
b'urgharda	ˈ bˠ u ɾˠ ə ɡ h ə ɾˠ d̪ˠ ə
n-urgharda	ˈ n̻ˠ u ɾˠ ə ɡ h ə ɾˠ d̪ˠ ə
m'urgharda	ˈ mˠ u ɾˠ ə ɡ h ə ɾˠ d̪ˠ ə
d'urgharda	ˈ d̪ˠ u ɾˠ ə ɡ h ə ɾˠ d̪ˠ ə
b'urlabhra	ˈ bˠ u ɾˠ lˠ ə ɾˠ ə
n-urlabhra	ˈ n̻ˠ u ɾˠ lˠ ə ɾˠ ə
m'urlabhra	ˈ mˠ u ɾˠ lˠ ə ɾˠ ə
d'urlabhra	ˈ d̪ˠ u ɾˠ lˠ ə ɾˠ ə
t-urlabhraí	t̪ˠ ˌ u ɾˠ lˠ ə ˈ ɾˠ iː
b'urlabhraí	bˠ ˌ u ɾˠ lˠ ə ˈ ɾˠ iː
n-urlabhraí	n̻ˠ ˌ u ɾˠ lˠ ə ˈ ɾˠ iː
m'urlabhraí	mˠ ˌ u ɾˠ lˠ ə ˈ ɾˠ iː
d'urlabhraí	d̪ˠ ˌ u ɾˠ lˠ ə ˈ ɾˠ iː
t-urlacan	ˈ t̪ˠ u ɾˠ lˠ ə k ə nˠ
b'urlacan	ˈ bˠ u ɾˠ lˠ ə k ə nˠ
n-urlacan	ˈ n̻ˠ u ɾˠ lˠ ə k ə nˠ
m'urlacan	ˈ mˠ u ɾˠ lˠ ə k ə nˠ
d'urlacan	ˈ d̪ˠ u ɾˠ lˠ ə k ə nˠ
b'urláir	bˠ uː ɾˠ ˈ lˠ aː ɾʲ
n-urláir	n̻ˠ uː ɾˠ ˈ lˠ aː ɾʲ
m'urláir	mˠ uː ɾˠ ˈ lˠ aː ɾʲ
d'urláir	d̪ˠ uː ɾˠ ˈ lˠ aː ɾʲ
t-urlár	ˈ t̪ˠ uː ɾˠ ˈ lˠ aː ɾˠ
b'urlár	ˈ bˠ uː ɾˠ ˈ lˠ aː ɾˠ
n-urlár	ˈ n̻ˠ uː ɾˠ ˈ lˠ aː ɾˠ
m'urlár	ˈ mˠ uː ɾˠ ˈ lˠ aː ɾˠ
d'urlár	ˈ d̪ˠ uː ɾˠ ˈ lˠ aː ɾˠ
b'úrnua	ˈ bˠ uː ɾˠ ˈ nˠ uˑə
n-úrnua	ˈ n̻ˠ uː ɾˠ ˈ nˠ uˑə
t-urra	ˈ t̪ˠ u ɾˠ ə
b'urra	ˈ bˠ u ɾˠ ə
n-urra	ˈ n̻ˠ u ɾˠ ə
m'urra	ˈ mˠ u ɾˠ ə
d'urra	ˈ d̪ˠ u ɾˠ ə
n-urraigh	ˈ n̻ˠ u ɾˠ i ɟ
d'urraigh	ˈ d̪ˠ u ɾˠ i ɟ
b'urraim	ˈ bˠ u ɾˠ ə mʲ
n-urraim	ˈ n̻ˠ u ɾˠ ə mʲ
m'urraim	ˈ mˠ u ɾˠ ə mʲ
d'urraim	ˈ d̪ˠ u ɾˠ ə mʲ
b'urraíocht	bˠ u ˈ ɾˠ iˑə x t̪ˠ
n-urraíocht	n̻ˠ u ˈ ɾˠ iˑə x t̪ˠ
m'urraíocht	mˠ u ˈ ɾˠ iˑə x t̪ˠ
d'urraíocht	d̪ˠ u ˈ ɾˠ iˑə x t̪ˠ
b'urraithe	ˈ bˠ u ɾˠ ə h ə
n-urraithe	ˈ n̻ˠ u ɾˠ ə h ə
m'urraithe	ˈ mˠ u ɾˠ ə h ə
d'urraithe	ˈ d̪ˠ u ɾˠ ə h ə
t-urraitheoir	t̪ˠ ˌ u ɾˠ ə ˈ h oː ɾʲ
b'urraitheoir	bˠ ˌ u ɾˠ ə ˈ h oː ɾʲ
n-urraitheoir	n̻ˠ ˌ u ɾˠ ə ˈ h oː ɾʲ
m'urraitheoir	mˠ ˌ u ɾˠ ə ˈ h oː ɾʲ
d'urraitheoir	d̪ˠ ˌ u ɾˠ ə ˈ h oː ɾʲ
b'urrann	ˈ bˠ u ɾˠ ə nˠ
n-urrann	ˈ n̻ˠ u ɾˠ ə nˠ
m'urrann	ˈ mˠ u ɾˠ ə nˠ
d'urrann	ˈ d̪ˠ u ɾˠ ə nˠ
t-urrú	t̪ˠ u ˈ ɾˠ uː
b'urrú	bˠ u ˈ ɾˠ uː
n-urrú	n̻ˠ u ˈ ɾˠ uː
m'urrú	mˠ u ˈ ɾˠ uː
d'urrú	d̪ˠ u ˈ ɾˠ uː
b'urrúis	bˠ u ˈ ɾˠ uː ʃ
n-urrúis	n̻ˠ u ˈ ɾˠ uː ʃ
m'urrúis	mˠ u ˈ ɾˠ uː ʃ
d'urrúis	d̪ˠ u ˈ ɾˠ uː ʃ
b'urrúnta	bˠ u ˈ ɾˠ uː nˠ t̪ˠ ə
n-urrúnta	n̻ˠ u ˈ ɾˠ uː nˠ t̪ˠ ə
t-urrús	t̪ˠ u ˈ ɾˠ uː sˠ
b'urrús	bˠ u ˈ ɾˠ uː sˠ
n-urrús	n̻ˠ u ˈ ɾˠ uː sˠ
m'urrús	mˠ u ˈ ɾˠ uː sˠ
d'urrús	d̪ˠ u ˈ ɾˠ uː sˠ
t-úrscéal	ˈ t̪ˠ uː ɾˠ ˈ ʃ c iˑə lˠ
b'úrscéal	ˈ bˠ uː ɾˠ ˈ ʃ c iˑə lˠ
n-úrscéal	ˈ n̻ˠ uː ɾˠ ˈ ʃ c iˑə lˠ
m'úrscéal	ˈ mˠ uː ɾˠ ˈ ʃ c iˑə lˠ
d'úrscéal	ˈ d̪ˠ uː ɾˠ ˈ ʃ c iˑə lˠ
t-úrscéalaí	ˈ t̪ˠ uː ɾˠ ʃ c iˑə ˈ lˠ iː
b'úrscéalaí	ˈ bˠ uː ɾˠ ʃ c iˑə ˈ lˠ iː
n-úrscéalaí	ˈ n̻ˠ uː ɾˠ ʃ c iˑə ˈ lˠ iː
m'úrscéalaí	ˈ mˠ uː ɾˠ ʃ c iˑə ˈ lˠ iː
d'úrscéalaí	ˈ d̪ˠ uː ɾˠ ʃ c iˑə ˈ lˠ iː
t-ús	ˈ t̪ˠ uː sˠ
b'ús	ˈ bˠ uː sˠ
n-ús	ˈ n̻ˠ uː sˠ
m'ús	ˈ mˠ uː sˠ
d'ús	ˈ d̪ˠ uː sˠ
b'úsáid	bˠ uː ˈ sˠ aː dʲ
n-úsáid	n̻ˠ uː ˈ sˠ aː dʲ
m'úsáid	mˠ uː ˈ sˠ aː dʲ
d'úsáid	d̪ˠ uː ˈ sˠ aː dʲ
b'úsáideach	bˠ uː ˈ sˠ aː dʲ ə x
n-úsáideach	n̻ˠ uː ˈ sˠ aː dʲ ə x
t-úsáideoir	t̪ˠ uː ˈ sˠ aː dʲ oː ɾʲ
b'úsáideoir	bˠ uː ˈ sˠ aː dʲ oː ɾʲ
n-úsáideoir	n̻ˠ uː ˈ sˠ aː dʲ oː ɾʲ
m'úsáideoir	mˠ uː ˈ sˠ aː dʲ oː ɾʲ
d'úsáideoir	d̪ˠ uː ˈ sˠ aː dʲ oː ɾʲ
b'úsáideora	bˠ uː ˈ sˠ aː dʲ oː ɾˠ ə
n-úsáideora	n̻ˠ uː ˈ sˠ aː dʲ oː ɾˠ ə
m'úsáideora	mˠ uː ˈ sˠ aː dʲ oː ɾˠ ə
d'úsáideora	d̪ˠ uː ˈ sˠ aː dʲ oː ɾˠ ə
b'úsáidte	bˠ uː ˈ sˠ aː tʲ ə
n-úsáidte	n̻ˠ uː ˈ sˠ aː tʲ ə
b'útamáil	ˈ bˠ uː t̪ˠ ə mˠ aː lʲ
n-útamáil	ˈ n̻ˠ uː t̪ˠ ə mˠ aː lʲ
m'útamáil	ˈ mˠ uː t̪ˠ ə mˠ aː lʲ
d'útamáil	ˈ d̪ˠ uː t̪ˠ ə mˠ aː lʲ
b'uíbh	ˈ bˠ iː vʲ
n-uíbh	ˈ n̻ˠ iː vʲ
m'uíbh	ˈ mˠ iː vʲ
d'uíbh	ˈ d̪ˠ iː vʲ
b'agallaimh	ˈ bˠ a ɡ ə lˠ ə vʲ
n-agallaimh	ˈ n̻ˠ a ɡ ə lˠ ə vʲ
m'agallaimh	ˈ mˠ a ɡ ə lˠ ə vʲ
d'agallaimh	ˈ d̪ˠ a ɡ ə lˠ ə vʲ
b'ainmneacha	ˈ bˠ a nʲ ə mʲ ˈ nʲ a x ə
n-ainmneacha	ˈ n̻ˠ a nʲ ə mʲ ˈ nʲ a x ə
m'ainmneacha	ˈ mˠ a nʲ ə mʲ ˈ nʲ a x ə
d'ainmneacha	ˈ d̪ˠ a nʲ ə mʲ ˈ nʲ a x ə
b'aireachais	bˠ ə ˈ ɾʲ a x ə ʃ
n-aireachais	n̻ˠ ə ˈ ɾʲ a x ə ʃ
m'aireachais	mˠ ə ˈ ɾʲ a x ə ʃ
d'aireachais	d̪ˠ ə ˈ ɾʲ a x ə ʃ
